Gene,TDL,Kinase_score_percent_THCA,Cancer
ABL2,Tchem,0,BLCA
ACVR1,Tchem,12.5,BLCA
ACVR1B,Tchem,0,BLCA
ACVR1C,Tbio,0,BLCA
ACVR2A,Tchem,2.083333333,BLCA
ACVR2B,Tchem,18.75,BLCA
ACVRL1,Tchem,0,BLCA
ADCK1,Tdark,0,BLCA
ADCK2,Tbio,4.166666667,BLCA
ADCK5,Tdark,12.5,BLCA
ADK,Tchem,0,BLCA
ADPGK,Tbio,2.5,BLCA
AK1,Tbio,0,BLCA
AK2,Tbio,0,BLCA
AK3,Tbio,0,BLCA
AK4,Tbio,0,BLCA
AK5,Tbio,0,BLCA
AK6,Tbio,0,BLCA
AK8,Tbio,0,BLCA
AK9,Tbio,1.25,BLCA
AKT1,Tchem,0,BLCA
AKT2,Tchem,0,BLCA
AKT3,Tchem,1.25,BLCA
ALK,Tclin,18.75,BLCA
ALPK1,Tbio,0,BLCA
ALPK2,Tbio,18.75,BLCA
ALPK3,Tdark,12.5,BLCA
AMHR2,Tbio,0,BLCA
ANKK1,Tbio,12.5,BLCA
ARAF,Tchem,0,BLCA
ATM,Tchem,6.25,BLCA
ATR,Tchem,0,BLCA
AURKA,Tchem,12.5,BLCA
AURKB,Tchem,12.5,BLCA
AURKC,Tchem,0,BLCA
AXL,Tchem,0,BLCA
BCKDK,Tbio,0,BLCA
BLK,Tchem,0,BLCA
BMP2K,Tchem,0,BLCA
BMPR1A,Tchem,0,BLCA
BMPR1B,Tchem,25,BLCA
BMPR2,Tchem,0,BLCA
BMX,Tchem,12.5,BLCA
BRAF,Tclin,3.333333333,BLCA
BRSK1,Tchem,12.5,BLCA
BRSK2,Tchem,12.5,BLCA
BTK,Tclin,0,BLCA
BUB1,Tchem,12.5,BLCA
BUB1B,Tbio,12.5,BLCA
CAMK1,Tchem,0,BLCA
CAMK1D,Tchem,0,BLCA
CAMK1G,Tchem,0,BLCA
CAMK2A,Tchem,5.416666667,BLCA
CAMK2B,Tchem,12.5,BLCA
CAMK2D,Tchem,0,BLCA
CAMK2G,Tchem,4.166666667,BLCA
CAMK4,Tbio,12.5,BLCA
CAMKK1,Tchem,0,BLCA
CAMKK2,Tchem,0,BLCA
CAMKV,Tbio,12.5,BLCA
CASK,Tchem,0,BLCA
CDC42BPA,Tchem,0,BLCA
CDC42BPB,Tbio,15,BLCA
CDC42BPG,Tbio,0,BLCA
CDC7,Tchem,12.5,BLCA
CDK1,Tchem,12.5,BLCA
CDK10,Tbio,0,BLCA
CDK11A,Tchem,2.083333333,BLCA
CDK11B,Tchem,7.5,BLCA
CDK12,Tchem,0,BLCA
CDK13,Tchem,2.083333333,BLCA
CDK14,Tchem,12.5,BLCA
CDK15,Tchem,4.166666667,BLCA
CDK16,Tchem,0,BLCA
CDK17,Tchem,0,BLCA
CDK18,Tchem,0,BLCA
CDK19,Tchem,0,BLCA
CDK2,Tchem,12.5,BLCA
CDK20,Tbio,0,BLCA
CDK3,Tchem,12.5,BLCA
CDK4,Tclin,0,BLCA
CDK5,Tchem,18.75,BLCA
CDK6,Tclin,12.5,BLCA
CDK7,Tchem,0,BLCA
CDK8,Tchem,0,BLCA
CDK9,Tchem,0,BLCA
CDKL1,Tchem,12.5,BLCA
CDKL2,Tchem,0,BLCA
CDKL3,Tchem,0,BLCA
CDKL4,Tdark,1.25,BLCA
CDKL5,Tchem,0,BLCA
CERK,Tchem,12.5,BLCA
CHEK1,Tchem,12.5,BLCA
CHEK2,Tchem,0,BLCA
CHKA,Tchem,0,BLCA
CHKB,Tbio,2.083333333,BLCA
CHUK,Tchem,0,BLCA
CIT,Tchem,12.5,BLCA
CKB,Tbio,14.58333333,BLCA
CKM,Tbio,0,BLCA
CKMT1A,Tbio,0,BLCA
CKMT2,Tbio,16.66666667,BLCA
CLK1,Tchem,0,BLCA
CLK2,Tchem,12.5,BLCA
CLK3,Tchem,1.25,BLCA
CLK4,Tchem,0,BLCA
CMPK1,Tbio,2.083333333,BLCA
CMPK2,Tbio,12.5,BLCA
COQ8A,Tbio,12.5,BLCA
COQ8B,Tchem,0,BLCA
CSF1R,Tclin,3.333333333,BLCA
CSK,Tchem,0,BLCA
CSNK1A1,Tchem,0,BLCA
CSNK1A1L,Tdark,0,BLCA
CSNK1D,Tchem,0,BLCA
CSNK1E,Tchem,0,BLCA
CSNK1G1,Tchem,0,BLCA
CSNK1G2,Tchem,3.333333333,BLCA
CSNK1G3,Tbio,0,BLCA
CSNK2A1,Tchem,0,BLCA
CSNK2A2,Tchem,0,BLCA
CSNK2A3,Tdark,0,BLCA
CSNK2B,Tbio,4.166666667,BLCA
DAPK1,Tchem,0,BLCA
DAPK2,Tchem,0,BLCA
DAPK3,Tchem,5.416666667,BLCA
DCK,Tchem,0,BLCA
DCLK1,Tchem,0,BLCA
DCLK2,Tchem,12.5,BLCA
DCLK3,Tchem,40,BLCA
DDR1,Tchem,1.25,BLCA
DDR2,Tchem,4.166666667,BLCA
DGKA,Tbio,0,BLCA
DGKH,Tbio,0,BLCA
DGKQ,Tbio,0,BLCA
DGUOK,Tbio,2.083333333,BLCA
DMPK,Tchem,0,BLCA
DSTYK,Tchem,12.5,BLCA
DTYMK,Tbio,12.5,BLCA
DYRK1A,Tchem,2.083333333,BLCA
DYRK1B,Tchem,0,BLCA
DYRK2,Tchem,0,BLCA
DYRK3,Tchem,0,BLCA
DYRK4,Tchem,0,BLCA
EEF2K,Tchem,0,BLCA
EFNA1,Tbio,18.75,BLCA
EGFR,Tclin,25,BLCA
EIF2AK1,Tchem,12.5,BLCA
EIF2AK2,Tchem,0,BLCA
EIF2AK3,Tchem,0,BLCA
EIF2AK4,Tchem,12.5,BLCA
EPHA1,Tchem,2.083333333,BLCA
EPHA10,Tbio,12.5,BLCA
EPHA2,Tclin,0,BLCA
EPHA3,Tchem,7.916666667,BLCA
EPHA4,Tchem,7.5,BLCA
EPHA5,Tchem,0,BLCA
EPHA6,Tchem,0,BLCA
EPHA7,Tchem,0,BLCA
EPHA8,Tchem,12.5,BLCA
EPHB1,Tchem,12.5,BLCA
EPHB2,Tchem,12.5,BLCA
EPHB3,Tchem,13.75,BLCA
EPHB4,Tchem,12.5,BLCA
EPHB6,Tchem,0,BLCA
ERBB2,Tclin,25,BLCA
ERBB3,Tchem,13.75,BLCA
ERBB4,Tclin,7.5,BLCA
ERN1,Tchem,0,BLCA
ERN2,Tbio,0,BLCA
ETNK1,Tbio,0,BLCA
ETNK2,Tdark,0,BLCA
FASTK,Tbio,6.25,BLCA
FER,Tchem,12.5,BLCA
FES,Tchem,3.333333333,BLCA
FGFR1,Tclin,12.5,BLCA
FGFR2,TMOA_BLCA,2.083333333,BLCA
FGFR3,TMOA_BLCA,12.5,BLCA
FGFR4,Tclin,0,BLCA
FGGY,Tbio,1.25,BLCA
FGR,Tchem,0,BLCA
FLT1,Tclin,12.5,BLCA
FLT3,Tclin,0,BLCA
FLT4,Tclin,0,BLCA
FN3K,Tbio,0,BLCA
FN3KRP,Tbio,0,BLCA
FRK,Tchem,0,BLCA
FUK,Tbio,0,BLCA
FYN,Tclin,3.333333333,BLCA
GAK,Tchem,0,BLCA
GALK1,Tbio,20.83333333,BLCA
GALK2,Tbio,2.5,BLCA
GCK,Tchem,0,BLCA
GK,Tbio,0,BLCA
GK2,Tdark,0,BLCA
GK3P,Tdark,0,BLCA
GK5,Tbio,0,BLCA
GLYCTK,Tbio,0,BLCA
GRK1,Tchem,2.083333333,BLCA
GRK2,Tchem,0,BLCA
GRK3,Tchem,0,BLCA
GRK4,Tchem,0,BLCA
GRK5,Tchem,12.5,BLCA
GRK6,Tchem,0,BLCA
GRK7,Tchem,0,BLCA
GSK3A,Tclin,3.75,BLCA
GSK3B,Tclin,0,BLCA
GUCY2C,Tclin,0,BLCA
GUCY2D,Tbio,12.5,BLCA
GUCY2F,Tbio,0,BLCA
GUK1,Tbio,10,BLCA
HASPIN,Tchem,0,BLCA
HCK,Tclin,12.5,BLCA
HIPK1,Tchem,0,BLCA
HIPK2,Tchem,0,BLCA
HIPK3,Tchem,14.58333333,BLCA
HIPK4,Tchem,2.5,BLCA
HK1,Tchem,0,BLCA
HK2,Tchem,0,BLCA
HK3,Tbio,12.5,BLCA
HKDC1,Tbio,12.5,BLCA
HUNK,Tchem,0,BLCA
ICK,Tchem,0,BLCA
IDNK,Tbio,0,BLCA
IGF1R,Tclin,0,BLCA
IKBKB,Tchem,0,BLCA
IKBKE,Tchem,0,BLCA
IKBKG,Tbio,0,BLCA
ILK,Tchem,2.083333333,BLCA
INSR,Tclin,0,BLCA
INSRR,Tchem,25,BLCA
IP6K1,Tbio,0,BLCA
IP6K2,Tbio,0,BLCA
IP6K3,Tbio,0,BLCA
IPMK,Tbio,0,BLCA
IRAK1,Tchem,0,BLCA
IRAK2,Tbio,0,BLCA
IRAK3,Tchem,0,BLCA
IRAK4,Tchem,0,BLCA
ITK,Tclin,0,BLCA
ITPK1,Tbio,0,BLCA
ITPKA,Tchem,12.5,BLCA
ITPKB,Tchem,0,BLCA
ITPKC,Tchem,0,BLCA
JAK1,Tclin,0,BLCA
JAK2,Tclin,0,BLCA
JAK3,Tclin,0,BLCA
KALRN,Tbio,0,BLCA
KDR,Tclin,1.25,BLCA
KHK,Tchem,14.58333333,BLCA
KIT,Tclin,12.5,BLCA
KSR1,Tbio,0,BLCA
KSR2,Tbio,12.5,BLCA
LATS1,Tbio,0,BLCA
LATS2,Tchem,2.083333333,BLCA
LCK,Tclin,0,BLCA
LIMK1,Tchem,12.5,BLCA
LIMK2,Tchem,0,BLCA
LMTK2,Tbio,0,BLCA
LMTK3,Tbio,0,BLCA
LRRK1,Tbio,0,BLCA
LRRK2,Tchem,2.083333333,BLCA
LTK,Tchem,12.5,BLCA
LYN,Tclin,0,BLCA
MAK,Tchem,0,BLCA
MAP2K1,Tclin,0,BLCA
MAP2K2,Tclin,6.25,BLCA
MAP2K3,Tchem,0,BLCA
MAP2K4,Tchem,0,BLCA
MAP2K5,Tchem,0,BLCA
MAP2K6,Tchem,0,BLCA
MAP2K7,Tchem,14.58333333,BLCA
MAP3K1,Tchem,0,BLCA
MAP3K10,Tchem,0,BLCA
MAP3K11,Tchem,2.083333333,BLCA
MAP3K12,Tchem,0,BLCA
MAP3K13,Tchem,0,BLCA
MAP3K14,Tchem,0,BLCA
MAP3K15,Tchem,0,BLCA
MAP3K19,Tchem,0,BLCA
MAP3K2,Tchem,0,BLCA
MAP3K20,Tchem,2.5,BLCA
MAP3K21,Tdark,0,BLCA
MAP3K3,Tchem,0,BLCA
MAP3K4,Tbio,0,BLCA
MAP3K5,Tchem,1.25,BLCA
MAP3K6,Tchem,0,BLCA
MAP3K7,Tchem,0,BLCA
MAP3K8,Tchem,0,BLCA
MAP3K9,Tchem,0,BLCA
MAP4K1,Tchem,0,BLCA
MAP4K2,Tchem,0,BLCA
MAP4K3,Tchem,0,BLCA
MAP4K4,Tchem,2.083333333,BLCA
MAP4K5,Tchem,0,BLCA
MAPK1,Tchem,0,BLCA
MAPK10,Tchem,0,BLCA
MAPK11,Tchem,0,BLCA
MAPK12,Tchem,0,BLCA
MAPK13,Tchem,0,BLCA
MAPK14,Tchem,0,BLCA
MAPK15,Tchem,25,BLCA
MAPK3,Tchem,0,BLCA
MAPK4,Tbio,0,BLCA
MAPK6,Tbio,0,BLCA
MAPK7,Tchem,0,BLCA
MAPK8,Tchem,0,BLCA
MAPK9,Tchem,0,BLCA
MAPKAPK2,Tchem,0,BLCA
MAPKAPK3,Tchem,0,BLCA
MAPKAPK5,Tchem,0,BLCA
MARK1,Tchem,0,BLCA
MARK2,Tchem,0,BLCA
MARK3,Tchem,0,BLCA
MARK4,Tchem,0,BLCA
MAST1,Tchem,25,BLCA
MAST2,Tbio,6.25,BLCA
MAST3,Tchem,0,BLCA
MAST4,Tbio,0,BLCA
MASTL,Tbio,12.5,BLCA
MATK,Tbio,0,BLCA
MELK,Tchem,18.75,BLCA
MERTK,Tchem,0,BLCA
MET,Tclin,0,BLCA
MINK1,Tchem,0,BLCA
MKNK1,Tchem,2.5,BLCA
MKNK2,Tchem,0,BLCA
MLKL,Tchem,0,BLCA
MOK,Tbio,3.333333333,BLCA
MOS,Tbio,0,BLCA
MST1R,Tchem,12.5,BLCA
MTOR,Tclin,0,BLCA
MUSK,Tchem,0,BLCA
MVK,Tchem,12.5,BLCA
MYLK,Tchem,17.08333333,BLCA
MYLK2,Tchem,12.5,BLCA
MYLK3,Tchem,0,BLCA
MYLK4,Tchem,12.5,BLCA
MYO3A,Tbio,12.5,BLCA
MYO3B,Tbio,0,BLCA
NA,NA,NA,BLCA
NADK,Tbio,0,BLCA
NADK2,Tbio,0,BLCA
NAGK,Tbio,1.25,BLCA
NEK1,Tchem,0,BLCA
NEK10,Tdark,0,BLCA
NEK11,Tchem,2.083333333,BLCA
NEK2,Tchem,12.5,BLCA
NEK3,Tchem,0,BLCA
NEK4,Tbio,0,BLCA
NEK5,Tchem,0,BLCA
NEK6,Tchem,5.416666667,BLCA
NEK7,Tchem,0,BLCA
NEK8,Tbio,0,BLCA
NEK9,Tchem,0,BLCA
NIM1K,Tchem,0,BLCA
NLK,Tchem,0,BLCA
NME1,Tbio,14.58333333,BLCA
NME1-NME2,Tbio,0,BLCA
NME2P1,Tdark,0,BLCA
NME3,Tbio,0,BLCA
NME4,Tbio,0,BLCA
NME5,Tbio,0,BLCA
NME6,Tbio,0,BLCA
NMRK1,Tbio,0,BLCA
NMRK2,Tbio,0,BLCA
NPR1,Tclin,1.25,BLCA
NPR2,Tbio,0,BLCA
NRBP1,Tbio,2.083333333,BLCA
NRBP2,Tdark,6.25,BLCA
NRK,Tdark,0,BLCA
NTRK1,Tclin,12.5,BLCA
NTRK2,Tchem,0,BLCA
NTRK3,Tchem,14.58333333,BLCA
NUAK1,Tchem,0,BLCA
NUAK2,Tchem,0,BLCA
OBSCN,Tbio,0,BLCA
OXSR1,Tbio,2.083333333,BLCA
PAK1,Tchem,0,BLCA
PAK2,Tchem,0,BLCA
PAK3,Tchem,0,BLCA
PAK4,Tchem,4.166666667,BLCA
PAK5,Tchem,12.5,BLCA
PAK6,Tchem,12.5,BLCA
PAN3,Tdark,1.25,BLCA
PANK1,Tbio,0,BLCA
PANK2,Tbio,0,BLCA
PANK3,Tchem,0,BLCA
PANK4,Tdark,0,BLCA
PASK,Tbio,15,BLCA
PBK,Tchem,12.5,BLCA
PCK1,Tbio,12.5,BLCA
PCK2,Tbio,12.5,BLCA
PDGFRA,Tclin,3.333333333,BLCA
PDGFRB,Tclin,19.16666667,BLCA
PDIK1L,Tdark,4.166666667,BLCA
PDK1,Tchem,0,BLCA
PDK2,Tchem,0,BLCA
PDK3,Tchem,0,BLCA
PDK4,Tchem,2.5,BLCA
PDPK1,Tchem,0,BLCA
PDPK2P,Tdark,0,BLCA
PDXK,Tbio,12.5,BLCA
PEAK1,Tbio,12.5,BLCA
PFKFB1,Tbio,12.5,BLCA
PFKFB2,Tchem,0,BLCA
PFKFB3,Tchem,0,BLCA
PFKL,Tbio,2.5,BLCA
PFKM,Tbio,0,BLCA
PFKP,Tbio,12.5,BLCA
PGK1,Tchem,0,BLCA
PGK2,Tbio,0,BLCA
PHKA1,Tbio,0,BLCA
PHKA2,Tbio,6.25,BLCA
PHKG1,Tchem,0,BLCA
PHKG2,Tchem,0,BLCA
PI4K2A,Tbio,0,BLCA
PI4KA,Tchem,0,BLCA
PI4KB,Tchem,0,BLCA
PIK3C2A,Tchem,0,BLCA
PIK3C2B,Tchem,0,BLCA
PIK3C2G,Tchem,0,BLCA
PIK3C3,Tchem,2.5,BLCA
PIK3CA,Tclin,12.5,BLCA
PIK3CB,Tchem,4.166666667,BLCA
PIK3CD,Tclin,0,BLCA
PIK3CG,Tchem,2.083333333,BLCA
PIK3R1,Tchem,0,BLCA
PIK3R4,Tbio,0,BLCA
PIKFYVE,Tchem,0,BLCA
PIM1,Tchem,0,BLCA
PIM2,Tchem,0,BLCA
PIM3,Tchem,0,BLCA
PINK1,Tbio,0,BLCA
PIP4K2A,Tbio,1.25,BLCA
PIP4K2B,Tchem,0,BLCA
PIP4K2C,Tchem,0,BLCA
PIP5K1A,Tbio,0,BLCA
PIP5K1B,Tbio,12.5,BLCA
PIP5K1C,Tchem,0,BLCA
PKDCC,Tbio,5.833333333,BLCA
PKLR,Tbio,12.5,BLCA
PKM,Tchem,0,BLCA
PKMYT1,Tchem,14.58333333,BLCA
PKN1,Tchem,12.5,BLCA
PKN2,Tchem,0,BLCA
PKN3,Tbio,12.5,BLCA
PLK1,Tchem,12.5,BLCA
PLK2,Tchem,25,BLCA
PLK3,Tchem,0,BLCA
PLK4,Tchem,14.58333333,BLCA
PLK5,Tbio,0,BLCA
PNCK,Tbio,0,BLCA
POMK,Tdark,0,BLCA
PRAG1,Tbio,0,BLCA
PRKAA1,Tchem,0,BLCA
PRKAA2,Tchem,0,BLCA
PRKAB1,Tchem,0,BLCA
PRKACA,Tchem,2.083333333,BLCA
PRKACB,Tchem,0,BLCA
PRKACG,Tbio,0,BLCA
PRKAG1,Tbio,0,BLCA
PRKCA,Tchem,12.5,BLCA
PRKCB,Tchem,0,BLCA
PRKCD,Tclin,0,BLCA
PRKCE,Tchem,0,BLCA
PRKCG,Tchem,12.5,BLCA
PRKCH,Tchem,0,BLCA
PRKCI,Tchem,2.5,BLCA
PRKCQ,Tchem,0,BLCA
PRKCZ,Tchem,12.5,BLCA
PRKD1,Tchem,0,BLCA
PRKD2,Tchem,0,BLCA
PRKD3,Tchem,0,BLCA
PRKDC,Tchem,12.5,BLCA
PRKG1,Tchem,20.41666667,BLCA
PRKG2,Tchem,15,BLCA
PRKRA,Tbio,12.5,BLCA
PRKX,Tchem,0,BLCA
PRKY,Tdark,12.5,BLCA
PRPF4B,Tchem,0,BLCA
PRPS1,Tbio,2.5,BLCA
PRPS1L1,Tdark,0,BLCA
PRPS2,Tbio,0,BLCA
PSKH1,Tdark,12.5,BLCA
PSKH2,Tdark,0,BLCA
PSTK,Tdark,0,BLCA
PTK2,Tchem,0,BLCA
PTK2B,Tchem,0,BLCA
PTK6,Tchem,0,BLCA
PTK7,Tbio,14.58333333,BLCA
PXK,Tbio,0,BLCA
RAF1,Tclin,0,BLCA
RBKS,Tbio,0,BLCA
RET,Tclin,0,BLCA
RIOK1,Tchem,0,BLCA
RIOK2,Tbio,0,BLCA
RIOK3,Tchem,1.25,BLCA
RIPK1,Tchem,0,BLCA
RIPK2,Tchem,12.5,BLCA
RIPK3,Tchem,0,BLCA
RIPK4,Tchem,0,BLCA
RNASEL,Tchem,13.75,BLCA
ROCK1,Tclin,2.083333333,BLCA
ROCK2,Tclin,0,BLCA
ROR1,Tbio,0,BLCA
ROR2,Tbio,5.416666667,BLCA
ROS1,Tchem,12.5,BLCA
RPS6KA1,Tchem,0,BLCA
RPS6KA2,Tchem,1.25,BLCA
RPS6KA3,Tchem,0,BLCA
RPS6KA4,Tchem,0,BLCA
RPS6KA5,Tchem,0,BLCA
RPS6KA6,Tchem,0,BLCA
RPS6KB1,Tchem,0,BLCA
RPS6KB2,Tbio,0,BLCA
RPS6KC1,Tdark,0,BLCA
RPS6KL1,Tdark,12.5,BLCA
RYK,Tbio,12.5,BLCA
SBK1,Tchem,12.5,BLCA
SBK2,Tdark,0,BLCA
SBK3,Tchem,0,BLCA
SCYL1,Tbio,8.333333333,BLCA
SCYL2,Tbio,0,BLCA
SCYL3,Tdark,6.25,BLCA
SGK1,Tchem,0,BLCA
SGK2,Tchem,12.5,BLCA
SGK3,Tchem,0,BLCA
SGK494,Tdark,12.5,BLCA
SHPK,Tbio,12.5,BLCA
SIK1,Tchem,0,BLCA
SIK2,Tchem,0,BLCA
SIK3,Tchem,0,BLCA
SLK,Tchem,0,BLCA
SMG1,Tchem,0,BLCA
SNRK,Tbio,0,BLCA
SPEG,Tbio,2.083333333,BLCA
SPHK1,Tchem,14.58333333,BLCA
SPHK2,Tchem,0,BLCA
SRC,Tclin,0,BLCA
SRMS,Tchem,12.5,BLCA
SRPK1,Tchem,0,BLCA
SRPK2,Tchem,2.5,BLCA
SRPK3,Tchem,0,BLCA
STK10,Tchem,0,BLCA
STK11,Tchem,0,BLCA
STK16,Tchem,0,BLCA
STK17A,Tchem,0,BLCA
STK17B,Tchem,7.5,BLCA
STK24,Tchem,4.166666667,BLCA
STK25,Tchem,0,BLCA
STK26,Tchem,0,BLCA
STK3,Tchem,2.083333333,BLCA
STK31,Tchem,14.58333333,BLCA
STK32A,Tchem,12.5,BLCA
STK32B,Tchem,14.58333333,BLCA
STK32C,Tbio,12.5,BLCA
STK33,Tchem,0,BLCA
STK35,Tchem,0,BLCA
STK36,Tbio,0,BLCA
STK38,Tbio,5,BLCA
STK38L,Tchem,0,BLCA
STK39,Tbio,1.25,BLCA
STK4,Tchem,0,BLCA
STK40,Tbio,15,BLCA
STKLD1,Tdark,4.583333333,BLCA
STRADA,Tbio,2.083333333,BLCA
STRADB,Tbio,6.25,BLCA
STYK1,Tbio,0,BLCA
SYK,Tchem,0,BLCA
TAB1,Tbio,4.166666667,BLCA
TAF1,Tchem,0,BLCA
TAOK1,Tchem,2.083333333,BLCA
TAOK2,Tchem,0,BLCA
TAOK3,Tchem,0,BLCA
TBCK,Tbio,12.5,BLCA
TBK1,Tchem,0,BLCA
TEC,Tchem,0,BLCA
TEK,Tclin,0,BLCA
TESK1,Tchem,2.083333333,BLCA
TESK2,Tchem,0,BLCA
TEX14,Tbio,12.5,BLCA
TGFBR1,Tchem,13.75,BLCA
TGFBR2,Tchem,0,BLCA
TIE1,Tchem,2.083333333,BLCA
TK1,Tchem,12.5,BLCA
TK2,Tchem,0,BLCA
TLK1,Tchem,0,BLCA
TLK2,Tchem,0,BLCA
TNIK,Tchem,0,BLCA
TNK1,Tchem,0,BLCA
TNK2,Tchem,4.166666667,BLCA
TNNI3K,Tchem,0,BLCA
TP53RK,Tbio,0,BLCA
TPK1,Tbio,0,BLCA
TRIB1,Tbio,0,BLCA
TRIB2,Tbio,0,BLCA
TRIB3,Tbio,37.5,BLCA
TRIO,Tbio,12.5,BLCA
TRPM6,Tchem,0,BLCA
TSSK1B,Tchem,0,BLCA
TSSK2,Tchem,0,BLCA
TSSK3,Tbio,0,BLCA
TSSK4,Tbio,0,BLCA
TSSK6,Tbio,15,BLCA
TTBK1,Tbio,12.5,BLCA
TTBK2,Tbio,0,BLCA
TTK,Tchem,12.5,BLCA
TTN,Tbio,0,BLCA
TXK,Tchem,1.25,BLCA
TYK2,Tclin,0,BLCA
TYRO3,Tchem,2.5,BLCA
UCK1,Tbio,0,BLCA
UCK2,Tbio,12.5,BLCA
UCKL1,Tdark,0,BLCA
UHMK1,Tbio,12.5,BLCA
ULK1,Tchem,0,BLCA
ULK2,Tchem,12.5,BLCA
ULK3,Tchem,0,BLCA
ULK4,Tbio,0,BLCA
VRK1,Tbio,0,BLCA
VRK2,Tbio,0,BLCA
VRK3,Tbio,0,BLCA
WEE1,Tchem,0,BLCA
WEE2,Tbio,0,BLCA
WNK1,Tchem,0,BLCA
WNK2,Tchem,0,BLCA
WNK3,Tchem,0,BLCA
WNK4,Tbio,0,BLCA
XYLB,Tbio,12.5,BLCA
YES1,Tclin,0,BLCA
ZAP70,Tchem,0,BLCA
AAK1,Tchem,14.28571429,BRCA
AATK,Tbio,0,BRCA
ABL1,TMOA_BRCA,0,BRCA
ABL2,Tchem,0,BRCA
ACVR1,Tchem,14.28571429,BRCA
ACVR1B,Tchem,0,BRCA
ACVR1C,Tbio,0,BRCA
ACVR2A,Tchem,0,BRCA
ACVR2B,Tchem,2.380952381,BRCA
ACVRL1,Tchem,0,BRCA
ADCK1,Tdark,4.761904762,BRCA
ADCK2,Tbio,0,BRCA
ADCK5,Tdark,23.80952381,BRCA
ADK,Tchem,4.761904762,BRCA
ADPGK,Tbio,0,BRCA
AK1,Tbio,7.142857143,BRCA
AK2,Tbio,2.380952381,BRCA
AK3,Tbio,0,BRCA
AK4,Tbio,0,BRCA
AK5,Tbio,0,BRCA
AK6,Tbio,4.761904762,BRCA
AK8,Tbio,14.28571429,BRCA
AK9,Tbio,4.761904762,BRCA
AKT1,Tchem,26.19047619,BRCA
AKT2,Tchem,0,BRCA
AKT3,Tchem,0,BRCA
ALK,Tclin,0,BRCA
ALPK1,Tbio,0,BRCA
ALPK2,Tbio,7.142857143,BRCA
ALPK3,Tdark,21.42857143,BRCA
AMHR2,Tbio,0,BRCA
ANKK1,Tbio,0,BRCA
ARAF,Tchem,11.9047619,BRCA
ATM,Tchem,0,BRCA
ATR,Tchem,19.04761905,BRCA
AURKA,Tchem,21.42857143,BRCA
AURKB,Tchem,19.04761905,BRCA
AURKC,Tchem,0,BRCA
AXL,Tchem,4.761904762,BRCA
BCKDK,Tbio,0,BRCA
BLK,Tchem,14.28571429,BRCA
BMP2K,Tchem,2.380952381,BRCA
BMPR1A,Tchem,0,BRCA
BMPR1B,Tchem,14.28571429,BRCA
BMPR2,Tchem,2.380952381,BRCA
BMX,Tchem,0,BRCA
BRAF,Tclin,2.380952381,BRCA
BRSK1,Tchem,16.66666667,BRCA
BRSK2,Tchem,16.66666667,BRCA
BTK,TMOA_BRCA,0,BRCA
BUB1,Tchem,19.04761905,BRCA
BUB1B,Tbio,19.04761905,BRCA
CAMK1,Tchem,0,BRCA
CAMK1D,Tchem,4.761904762,BRCA
CAMK1G,Tchem,14.28571429,BRCA
CAMK2A,Tchem,7.142857143,BRCA
CAMK2B,Tchem,0,BRCA
CAMK2D,Tchem,0,BRCA
CAMK2G,Tchem,19.04761905,BRCA
CAMK4,Tbio,0,BRCA
CAMKK1,Tchem,0,BRCA
CAMKK2,Tchem,0,BRCA
CAMKV,Tbio,14.28571429,BRCA
CASK,Tchem,0,BRCA
CDC42BPA,Tchem,19.04761905,BRCA
CDC42BPB,Tbio,9.523809524,BRCA
CDC42BPG,Tbio,0,BRCA
CDC7,Tchem,19.04761905,BRCA
CDK1,Tchem,23.80952381,BRCA
CDK10,Tbio,0,BRCA
CDK11A,Tchem,0,BRCA
CDK11B,Tchem,0,BRCA
CDK12,Tchem,0,BRCA
CDK13,Tchem,2.380952381,BRCA
CDK14,Tchem,0,BRCA
CDK15,Tchem,0,BRCA
CDK16,Tchem,4.761904762,BRCA
CDK17,Tchem,2.380952381,BRCA
CDK18,Tchem,0,BRCA
CDK19,Tchem,16.66666667,BRCA
CDK2,Tchem,0,BRCA
CDK20,Tbio,21.42857143,BRCA
CDK3,Tchem,0,BRCA
CDK4,TMOA_BRCA,2.380952381,BRCA
CDK5,Tchem,14.28571429,BRCA
CDK6,TMOA_BRCA,2.380952381,BRCA
CDK7,Tchem,2.380952381,BRCA
CDK8,Tchem,14.28571429,BRCA
CDK9,Tchem,0,BRCA
CDKL1,Tchem,0,BRCA
CDKL2,Tchem,0,BRCA
CDKL3,Tchem,2.380952381,BRCA
CDKL4,Tdark,0,BRCA
CDKL5,Tchem,19.04761905,BRCA
CERK,Tchem,14.28571429,BRCA
CHEK1,Tchem,16.66666667,BRCA
CHEK2,Tchem,4.761904762,BRCA
CHKA,Tchem,0,BRCA
CHKB,Tbio,2.380952381,BRCA
CHUK,Tchem,16.66666667,BRCA
CIT,Tchem,19.04761905,BRCA
CKB,Tbio,2.380952381,BRCA
CKM,Tbio,7.142857143,BRCA
CKMT1A,Tbio,28.57142857,BRCA
CKMT2,Tbio,7.142857143,BRCA
CLK1,Tchem,0,BRCA
CLK2,Tchem,2.380952381,BRCA
CLK3,Tchem,0,BRCA
CLK4,Tchem,0,BRCA
CMPK1,Tbio,2.380952381,BRCA
CMPK2,Tbio,14.28571429,BRCA
COQ8A,Tbio,7.142857143,BRCA
